codpot,agebsq,date
B050,1640.5,2025-07-09
B051,751.8333,2025-07-09
B052,1124.0,2025-07-09
B053,88.5417,2025-07-09
B054,265.9167,2025-07-09
B055,1129.8333,2025-07-09
B056,9.9167,2025-07-09
B057,879.8333,2025-07-09
B058,612.5,2025-07-09
B059,765.9167,2025-07-09
B060,1690.5,2025-07-09
B061,188.4583,2025-07-09
B062,1584.4583,2025-07-09
B063,705.8333,2025-07-09
B064,533.75,2025-07-09
B065,633.875,2025-07-09
B066,601.8333,2025-07-09
B067,797.5417,2025-07-09
B068,768.8333,2025-07-09
B069,,2025-07-09
B070,917.7917,2025-07-09
B071,247.4583,2025-07-09
B072,970.2083,2025-07-09
B073,760.7917,2025-07-09
B074,786.8333,2025-07-09
B075,832.875,2025-07-09
B076,833.5,2025-07-09
B077,840.7917,2025-07-09
B078,1281.2083,2025-07-09
B079,1431.125,2025-07-09
B080,1626.4167,2025-07-09
B081,1380.125,2025-07-09
B082,376.8333,2025-07-09
B083,340.875,2025-07-09
B084,809.625,2025-07-09
B085,1335.5,2025-07-09
B086,850.875,2025-07-09
B087,856.8333,2025-07-09
B088,859.5,2025-07-09
B089,241.5417,2025-07-09
B090,886.8333,2025-07-09
B091,889.5,2025-07-09
B092,1458.875,2025-07-09
B093,1731.5,2025-07-09
B094,598.7917,2025-07-09
B095,1134.9167,2025-07-09
B096,867.5,2025-07-09
B097,1430.875,2025-07-09
B098,256.8333,2025-07-09
B099,1318.875,2025-07-09
B100,1161.5417,2025-07-09
B101,270.8333,2025-07-09
B102,1155.5,2025-07-09
B103,879.5,2025-07-09
B104,895.5417,2025-07-09
B105,1366.875,2025-07-09
B106,117.4583,2025-07-09
B107,1591.5,2025-07-09
B108,479.4583,2025-07-09
B109,882.8333,2025-07-09
B110,1772.1667,2025-07-09
B111,137.5,2025-07-09
B112,654.875,2025-07-09
B113,509.4583,2025-07-09
B114,772.9167,2025-07-09
B115,2.8333,2025-07-09
B116,1492.8333,2025-07-09
B117,129.5,2025-07-09
B118,587.4583,2025-07-09
B119,1149.5417,2025-07-09
B120,896.8333,2025-07-09
B121,875.4583,2025-07-09
B122,150.8333,2025-07-09
B123,1305.5,2025-07-09
B124,668.8333,2025-07-09
B125,904.875,2025-07-09
B126,575.5,2025-07-09
B127,494.7917,2025-07-09
B128,917.5,2025-07-09
B129,916.8333,2025-07-09
B130,910.7917,2025-07-09
B131,909.4583,2025-07-09
B132,83.5,2025-07-09
A132,916.4583,2025-07-09
A131,1099.8333,2025-07-09
A130,1651.875,2025-07-09
A129,291.875,2025-07-09
A128,548.5,2025-07-09
A127,1484.7917,2025-07-09
A126,823.9167,2025-07-09
A125,733.875,2025-07-09
A124,1539.7083,2025-07-09
A123,1114.0,2025-07-09
A122,559.8333,2025-07-09
A121,909.875,2025-07-09
A120,1139.8333,2025-07-09
A119,1155.875,2025-07-09
A118,1055.875,2025-07-09
A117,208.4583,2025-07-09
A116,166.5,2025-07-09
A115,661.875,2025-07-09
A114,279.8333,2025-07-09
A113,1839.875,2025-07-09
A112,1534.5,2025-07-09
A111,1775.875,2025-07-09
A110,1148.5417,2025-07-09
A109,1296.7917,2025-07-09
A108,861.8333,2025-07-09
A107,745.8333,2025-07-09
A106,910.4167,2025-07-09
A105,1246.2083,2025-07-09
A104,1056.5417,2025-07-09
A103,1597.0417,2025-07-09
A102,789.875,2025-07-09
A101,739.8333,2025-07-09
A100,903.8333,2025-07-09
A099,177.7917,2025-07-09
A098,840.5,2025-07-09
A097,319.875,2025-07-09
A096,904.4583,2025-07-09
A095,643.875,2025-07-09
A094,896.4583,2025-07-09
A093,158.5,2025-07-09
A092,1154.5417,2025-07-09
A091,236.4583,2025-07-09
A090,917.7917,2025-07-09
A089,124.5,2025-07-09
A088,394.5833,2025-07-09
A087,889.8333,2025-07-09
A086,1389.875,2025-07-09
A085,286.5833,2025-07-09
A084,1743.875,2025-07-09
A083,1570.5,2025-07-09
A082,1119.8333,2025-07-09
A081,1340.5,2025-07-09
A080,144.5,2025-07-09
A079,1115.75,2025-07-09
A078,1542.5,2025-07-09
A077,100.5417,2025-07-09
A076,1718.5,2025-07-09
A075,468.4583,2025-07-09
A074,842.875,2025-07-09
A073,566.4583,2025-07-09
A072,41.9167,2025-07-09
A071,1403.9167,2025-07-09
A070,1507.875,2025-07-09
A069,1107.875,2025-07-09
A068,276.5833,2025-07-09
A067,1089.7917,2025-07-09
A066,684.875,2025-07-09
A065,181.5,2025-07-09
A064,773.5417,2025-07-09
A063,724.875,2025-07-09
A062,676.9583,2025-07-09
A061,382.875,2025-07-09
A060,522.8333,2025-07-09
A059,627.5417,2025-07-09
A058,163.4583,2025-07-09
A057,796.8333,2025-07-09
A056,261.5833,2025-07-09
A055,426.9167,2025-07-09
A054,756.7917,2025-07-09
A053,362.875,2025-07-09
A052,844.7917,2025-07-09
A051,1634.7917,2025-07-09
A050,1599.5,2025-07-09
A049,250.8333,2025-07-09
A048,1604.8333,2025-07-09
A047,1762.875,2025-07-09
A046,781.5833,2025-07-09
A045,829.5833,2025-07-09
A044,1682.7917,2025-07-09
A043,1148.8333,2025-07-09
A042,443.4583,2025-07-09
A041,1955.4583,2025-07-09
A040,61.5417,2025-07-09
A039,822.8333,2025-07-09
A038,500.8333,2025-07-09
A037,459.5417,2025-07-09
A036,402.875,2025-07-09
A035,1396.9167,2025-07-09
A034,451.5417,2025-07-09
A033,432.875,2025-07-09
A032,529.5,2025-07-09
A031,300.8333,2025-07-09
A030,73.5417,2025-07-09
A029,1444.8333,2025-07-09
A028,388.875,2025-07-09
A027,514.8333,2025-07-09
A026,26.875,2025-07-09
A025,1854.8333,2025-07-09
A024,354.9167,2025-07-09
A023,173.5,2025-07-09
A022,111.5,2025-07-09
A021,483.4167,2025-07-09
A020,198.7917,2025-07-09
A019,213.5,2025-07-09
A018,1669.5,2025-07-09
A017,230.8333,2025-07-09
A016,13.5833,2025-07-09
A015,1156.8333,2025-07-09
A014,871.5,2025-07-09
A013,868.875,2025-07-09
A012,1814.9167,2025-07-09
A011,68.9167,2025-07-09
A010,412.875,2025-07-09
A009,817.5417,2025-07-09
A008,1563.5417,2025-07-09
A007,1361.5,2025-07-09
A006,437.625,2025-07-09
A005,538.8333,2025-07-09
A004,417.5417,2025-07-09
A003,465.5417,2025-07-09
A002,622.8333,2025-07-09
A001,370.9167,2025-07-09
B001,648.875,2025-07-10
B002,1488.875,2025-07-10
B003,306.7917,2025-07-10
B004,837.5833,2025-07-10
B005,855.5833,2025-07-10
B006,518.8333,2025-07-10
B007,1675.5417,2025-07-10
B008,865.5833,2025-07-10
B009,872.875,2025-07-10
B010,876.7917,2025-07-10
B011,104.7917,2025-07-10
B012,398.875,2025-07-10
B013,640.8333,2025-07-10
B014,504.75,2025-07-10
B015,1523.5833,2025-07-10
B016,80.875,2025-07-10
B017,1529.5,2025-07-10
B018,298.9167,2025-07-10
B019,1472.9167,2025-07-10
B020,473.5,2025-07-10
B021,227.5,2025-07-10
B022,545.4583,2025-07-10
B023,34.9583,2025-07-10
B024,820.875,2025-07-10
B025,1046.8333,2025-07-10
B026,348.875,2025-07-10
B027,619.4583,2025-07-10
B028,584.7917,2025-07-10
B029,1163.5417,2025-07-10
B030,1852.9167,2025-07-10
B031,1666.7917,2025-07-10
B032,489.5,2025-07-10
B033,154.7917,2025-07-10
B034,310.875,2025-07-10
B035,698.8333,2025-07-10
B036,716.8333,2025-07-10
B037,593.5,2025-07-10
B038,20.875,2025-07-10
B039,1355.5417,2025-07-10
B040,48.9167,2025-07-10
B041,334.875,2025-07-10
B042,456.9167,2025-07-10
B043,527.5,2025-07-10
B044,55.5417,2025-07-10
B045,1162.8333,2025-07-10
B046,1836.875,2025-07-10
B047,1621.4583,2025-07-10
B048,220.7917,2025-07-10
B049,409.5417,2025-07-10
B050,1641.5,2025-07-10
B051,752.8333,2025-07-10
B052,1125.0,2025-07-10
B053,89.5417,2025-07-10
B054,266.9167,2025-07-10
B055,1130.8333,2025-07-10
B056,10.9167,2025-07-10
B057,880.8333,2025-07-10
B058,613.5,2025-07-10
B059,766.9167,2025-07-10
B060,1691.5,2025-07-10
B061,189.4167,2025-07-10
B062,1585.4583,2025-07-10
B063,706.8333,2025-07-10
B064,534.75,2025-07-10
B065,634.875,2025-07-10
B066,602.8333,2025-07-10
B067,798.5417,2025-07-10
B068,769.8333,2025-07-10
B069,,2025-07-10
B070,918.7917,2025-07-10
B071,248.4167,2025-07-10
B072,971.2083,2025-07-10
B073,761.7917,2025-07-10
B074,787.8333,2025-07-10
B075,833.875,2025-07-10
B076,834.5,2025-07-10
B077,841.7917,2025-07-10
B078,1282.2083,2025-07-10
B079,1432.125,2025-07-10
B080,1627.4167,2025-07-10
B081,1381.125,2025-07-10
B082,377.7917,2025-07-10
B083,341.875,2025-07-10
B084,810.625,2025-07-10
B085,1336.5,2025-07-10
B086,851.875,2025-07-10
B087,857.8333,2025-07-10
B088,860.5,2025-07-10
B089,242.5417,2025-07-10
B090,887.8333,2025-07-10
B091,890.5,2025-07-10
B092,1459.875,2025-07-10
B093,1732.5,2025-07-10
B094,599.7917,2025-07-10
B095,1135.9167,2025-07-10
B096,868.5,2025-07-10
B097,1431.875,2025-07-10
B098,257.7917,2025-07-10
B099,1319.875,2025-07-10
B100,1162.5417,2025-07-10
B101,271.7917,2025-07-10
B102,1156.5,2025-07-10
B103,880.5,2025-07-10
B104,896.5417,2025-07-10
B105,1367.875,2025-07-10
B106,118.4167,2025-07-10
B107,1592.5,2025-07-10
B108,480.4583,2025-07-10
B109,883.8333,2025-07-10
B110,1773.1667,2025-07-10
B111,138.5,2025-07-10
B112,655.875,2025-07-10
B113,510.4583,2025-07-10
B114,773.9167,2025-07-10
B115,3.7917,2025-07-10
B116,1493.8333,2025-07-10
B117,130.5,2025-07-10
B118,588.4583,2025-07-10
B119,1150.5417,2025-07-10
B120,897.8333,2025-07-10
B121,876.4583,2025-07-10
B122,151.7917,2025-07-10
B123,1306.5,2025-07-10
B124,669.8333,2025-07-10
B125,905.875,2025-07-10
B126,576.5,2025-07-10
B127,495.7917,2025-07-10
B128,918.5,2025-07-10
B129,917.8333,2025-07-10
B130,911.7917,2025-07-10
B131,910.4583,2025-07-10
B132,84.5,2025-07-10
A132,917.4583,2025-07-10
A131,1100.8333,2025-07-10
A130,1652.875,2025-07-10
A129,292.875,2025-07-10
A128,549.5,2025-07-10
A127,1485.7917,2025-07-10
A126,824.9167,2025-07-10
A125,734.875,2025-07-10
A124,1540.7083,2025-07-10
A123,1115.0,2025-07-10
A122,560.8333,2025-07-10
A121,910.875,2025-07-10
A120,1140.8333,2025-07-10
A119,1156.875,2025-07-10
A118,1056.875,2025-07-10
A117,209.4167,2025-07-10
A116,167.5,2025-07-10
A115,662.875,2025-07-10
A114,280.7917,2025-07-10
A113,1840.875,2025-07-10
A112,1535.5,2025-07-10
A111,1776.875,2025-07-10
A110,1149.5417,2025-07-10
A109,1297.7917,2025-07-10
A108,862.8333,2025-07-10
A107,746.8333,2025-07-10
A106,911.4167,2025-07-10
A105,1247.2083,2025-07-10
A104,1057.5417,2025-07-10
A103,1598.0417,2025-07-10
A102,790.875,2025-07-10
A101,740.8333,2025-07-10
A100,904.8333,2025-07-10
A099,178.7917,2025-07-10
A098,841.5,2025-07-10
A097,320.875,2025-07-10
A096,905.4583,2025-07-10
A095,644.875,2025-07-10
A094,897.4583,2025-07-10
A093,159.5,2025-07-10
A092,1155.5417,2025-07-10
A091,237.4167,2025-07-10
A090,918.7917,2025-07-10
A089,125.5,2025-07-10
A088,395.5417,2025-07-10
A087,890.8333,2025-07-10
A086,1390.875,2025-07-10
A085,287.5833,2025-07-10
A084,1744.875,2025-07-10
A083,1571.5,2025-07-10
A082,1120.8333,2025-07-10
A081,1341.5,2025-07-10
A080,145.5,2025-07-10
A079,1116.75,2025-07-10
A078,1543.5,2025-07-10
A077,101.5417,2025-07-10
A076,1719.5,2025-07-10
A075,469.4583,2025-07-10
A074,843.875,2025-07-10
A073,567.4583,2025-07-10
A072,42.9167,2025-07-10
A071,1404.9167,2025-07-10
A070,1508.875,2025-07-10
A069,1108.875,2025-07-10
A068,277.5833,2025-07-10
A067,1090.7917,2025-07-10
A066,685.875,2025-07-10
A065,182.5,2025-07-10
A064,774.5417,2025-07-10
A063,725.875,2025-07-10
A062,677.9583,2025-07-10
A061,383.875,2025-07-10
A060,523.8333,2025-07-10
A059,628.5417,2025-07-10
A058,164.4583,2025-07-10
A057,797.8333,2025-07-10
A056,262.5833,2025-07-10
A055,427.9167,2025-07-10
A054,757.7917,2025-07-10
A053,363.875,2025-07-10
A052,845.7917,2025-07-10
A051,1635.7917,2025-07-10
A050,1600.5,2025-07-10
A049,251.8333,2025-07-10
A048,1605.8333,2025-07-10
A047,1763.875,2025-07-10
A046,782.5833,2025-07-10
A045,830.5833,2025-07-10
A044,1683.7917,2025-07-10
A043,1149.8333,2025-07-10
A042,444.4583,2025-07-10
A041,1956.4583,2025-07-10
A040,62.5417,2025-07-10
A039,823.8333,2025-07-10
A038,501.8333,2025-07-10
A037,460.5417,2025-07-10
A036,403.875,2025-07-10
A035,1397.9167,2025-07-10
A034,452.5417,2025-07-10
A033,433.875,2025-07-10
A032,530.5,2025-07-10
A031,301.8333,2025-07-10
A030,74.5417,2025-07-10
A029,1445.8333,2025-07-10
A028,389.875,2025-07-10
A027,515.8333,2025-07-10
A026,27.875,2025-07-10
A025,1855.8333,2025-07-10
A024,355.9167,2025-07-10
A023,174.5,2025-07-10
A022,112.5,2025-07-10
A021,484.4167,2025-07-10
A020,199.7917,2025-07-10
A019,214.5,2025-07-10
A018,1670.5,2025-07-10
A017,231.8333,2025-07-10
A016,14.5833,2025-07-10
A015,1157.8333,2025-07-10
A014,872.5,2025-07-10
A013,869.875,2025-07-10
A012,1815.9167,2025-07-10
A011,69.9167,2025-07-10
A010,413.875,2025-07-10
A009,818.5417,2025-07-10
A008,1564.5417,2025-07-10
A007,1362.5,2025-07-10
A006,438.625,2025-07-10
A005,539.8333,2025-07-10
A004,418.5417,2025-07-10
A003,466.5417,2025-07-10
A002,623.8333,2025-07-10
A001,371.9167,2025-07-10
B001,649.875,2025-07-11
B002,1489.875,2025-07-11
B003,307.7917,2025-07-11
B004,838.5833,2025-07-11
B005,856.5833,2025-07-11
B006,519.8333,2025-07-11
B007,1676.5417,2025-07-11
B008,866.5833,2025-07-11
B009,873.875,2025-07-11
B010,877.7917,2025-07-11
B011,105.7917,2025-07-11
B012,399.875,2025-07-11
B013,641.8333,2025-07-11
B014,505.75,2025-07-11
B015,1524.5833,2025-07-11
B016,81.875,2025-07-11
B017,1530.5,2025-07-11
B018,299.9167,2025-07-11
B019,1473.9167,2025-07-11
B020,474.5,2025-07-11
B021,228.5,2025-07-11
B022,546.4583,2025-07-11
B023,35.9583,2025-07-11
B024,821.875,2025-07-11
B025,1047.8333,2025-07-11
B026,349.875,2025-07-11
B027,620.4583,2025-07-11
B028,585.7917,2025-07-11
B029,1164.5417,2025-07-11
B030,1853.9167,2025-07-11
B031,1667.7917,2025-07-11
B032,490.5,2025-07-11
B033,155.7917,2025-07-11
B034,311.875,2025-07-11
B035,699.8333,2025-07-11
B036,717.8333,2025-07-11
B037,594.5,2025-07-11
B038,21.875,2025-07-11
B039,1356.5417,2025-07-11
B040,49.9167,2025-07-11
B041,335.875,2025-07-11
B042,457.9167,2025-07-11
B043,528.5,2025-07-11
B044,56.5417,2025-07-11
B045,1163.8333,2025-07-11
B046,1837.875,2025-07-11
B047,1622.4583,2025-07-11
B048,221.7917,2025-07-11
B049,410.5417,2025-07-11
B050,1642.5,2025-07-11
B051,753.8333,2025-07-11
B052,1126.0,2025-07-11
B053,90.5417,2025-07-11
B054,267.9167,2025-07-11
B055,1131.8333,2025-07-11
B056,11.9167,2025-07-11
B057,881.8333,2025-07-11
B058,614.5,2025-07-11
B059,767.9167,2025-07-11
B060,1692.5,2025-07-11
B061,190.4167,2025-07-11
B062,1586.4583,2025-07-11
B063,707.8333,2025-07-11
B064,535.75,2025-07-11
B065,635.875,2025-07-11
B066,603.8333,2025-07-11
B067,799.5417,2025-07-11
B068,770.8333,2025-07-11
B069,0.875,2025-07-11
B070,919.7917,2025-07-11
B071,249.4167,2025-07-11
B072,972.2083,2025-07-11
B073,762.7917,2025-07-11
B074,788.8333,2025-07-11
B075,834.875,2025-07-11
B076,835.5,2025-07-11
B077,842.7917,2025-07-11
B078,1283.2083,2025-07-11
B079,1433.125,2025-07-11
B080,1628.4167,2025-07-11
B081,1382.125,2025-07-11
B082,378.7917,2025-07-11
B083,342.875,2025-07-11
B084,811.625,2025-07-11
B085,1337.5,2025-07-11
B086,852.875,2025-07-11
B087,858.8333,2025-07-11
B088,861.5,2025-07-11
B089,243.5417,2025-07-11
B090,888.8333,2025-07-11
B091,891.5,2025-07-11
B092,1460.875,2025-07-11
B093,1733.5,2025-07-11
B094,600.7917,2025-07-11
B095,1136.9167,2025-07-11
B096,869.5,2025-07-11
B097,1432.875,2025-07-11
B098,258.7917,2025-07-11
B099,1320.875,2025-07-11
B100,1163.5417,2025-07-11
B101,272.7917,2025-07-11
B102,1157.5,2025-07-11
B103,881.5,2025-07-11
B104,897.5417,2025-07-11
B105,1368.875,2025-07-11
B106,119.4167,2025-07-11
B107,1593.5,2025-07-11
B108,481.4583,2025-07-11
B109,884.8333,2025-07-11
B110,1774.1667,2025-07-11
B111,139.5,2025-07-11
B112,656.875,2025-07-11
B113,511.4583,2025-07-11
B114,774.9167,2025-07-11
B115,4.8333,2025-07-11
B116,1494.8333,2025-07-11
B117,131.5,2025-07-11
B118,589.4583,2025-07-11
B119,1151.5417,2025-07-11
B120,898.8333,2025-07-11
B121,877.4583,2025-07-11
B122,152.7917,2025-07-11
B123,1307.5,2025-07-11
B124,670.8333,2025-07-11
B125,906.875,2025-07-11
B126,577.5,2025-07-11
B127,496.7917,2025-07-11
B128,919.5,2025-07-11
B129,918.8333,2025-07-11
B130,912.7917,2025-07-11
B131,911.4583,2025-07-11
B132,85.5,2025-07-11
A132,918.4583,2025-07-11
A131,1101.8333,2025-07-11
A130,1653.875,2025-07-11
A129,293.875,2025-07-11
A128,550.5,2025-07-11
A127,1486.7917,2025-07-11
A126,825.9167,2025-07-11
A125,735.875,2025-07-11
A124,1541.7083,2025-07-11
A123,1116.0,2025-07-11
A122,561.8333,2025-07-11
A121,911.875,2025-07-11
A120,1141.8333,2025-07-11
A119,1157.875,2025-07-11
A118,1057.875,2025-07-11
A117,210.4583,2025-07-11
A116,168.5,2025-07-11
A115,663.875,2025-07-11
A114,281.8333,2025-07-11
A113,1841.875,2025-07-11
A112,1536.5,2025-07-11
A111,1777.875,2025-07-11
A110,1150.5417,2025-07-11
A109,1298.7917,2025-07-11
A108,863.8333,2025-07-11
A107,747.8333,2025-07-11
A106,912.4167,2025-07-11
A105,1248.2083,2025-07-11
A104,1058.5417,2025-07-11
A103,1599.0417,2025-07-11
A102,791.875,2025-07-11
A101,741.8333,2025-07-11
A100,905.8333,2025-07-11
A099,179.7917,2025-07-11
A098,842.5,2025-07-11
A097,321.875,2025-07-11
A096,906.4583,2025-07-11
A095,645.875,2025-07-11
A094,898.4583,2025-07-11
A093,160.5,2025-07-11
A092,1156.5417,2025-07-11
A091,238.4583,2025-07-11
A090,919.7917,2025-07-11
A089,126.5,2025-07-11
A088,396.5833,2025-07-11
A087,891.8333,2025-07-11
A086,1391.875,2025-07-11
A085,288.5833,2025-07-11
A084,1745.875,2025-07-11
A083,1572.5,2025-07-11
A082,1121.8333,2025-07-11
A081,1342.5,2025-07-11
A080,146.5,2025-07-11
A079,1117.75,2025-07-11
A078,1544.5,2025-07-11
A077,102.5417,2025-07-11
A076,1720.5,2025-07-11
A075,470.4583,2025-07-11
A074,844.875,2025-07-11
A073,568.4583,2025-07-11
A072,43.9167,2025-07-11
A071,1405.9167,2025-07-11
A070,1509.875,2025-07-11
A069,1109.875,2025-07-11
A068,278.5833,2025-07-11
A067,1091.7917,2025-07-11
A066,686.875,2025-07-11
A065,183.5,2025-07-11
A064,775.5417,2025-07-11
A063,726.875,2025-07-11
A062,678.9583,2025-07-11
A061,384.875,2025-07-11
A060,524.8333,2025-07-11
A059,629.5417,2025-07-11
A058,165.4583,2025-07-11
A057,798.8333,2025-07-11
A056,263.5833,2025-07-11
A055,428.9167,2025-07-11
A054,758.7917,2025-07-11
A053,364.875,2025-07-11
A052,846.7917,2025-07-11
A051,1636.7917,2025-07-11
A050,1601.5,2025-07-11
A049,252.8333,2025-07-11
A048,1606.8333,2025-07-11
A047,1764.875,2025-07-11
A046,783.5833,2025-07-11
A045,831.5833,2025-07-11
A044,1684.7917,2025-07-11
A043,1150.8333,2025-07-11
A042,445.4583,2025-07-11
A041,1957.4583,2025-07-11
A040,63.5417,2025-07-11
A039,824.8333,2025-07-11
A038,502.8333,2025-07-11
A037,461.5417,2025-07-11
A036,404.875,2025-07-11
A035,1398.9167,2025-07-11
A034,453.5417,2025-07-11
A033,434.875,2025-07-11
A032,531.5,2025-07-11
A031,302.8333,2025-07-11
A030,75.5417,2025-07-11
A029,1446.8333,2025-07-11
A028,390.875,2025-07-11
A027,516.8333,2025-07-11
A026,28.875,2025-07-11
A025,1856.8333,2025-07-11
A024,356.9167,2025-07-11
A023,175.5,2025-07-11
A022,113.5,2025-07-11
A021,485.4167,2025-07-11
A020,200.7917,2025-07-11
A019,215.5,2025-07-11
A018,1671.5,2025-07-11
A017,232.8333,2025-07-11
A016,15.5833,2025-07-11
A015,1158.8333,2025-07-11
A014,873.5,2025-07-11
A013,870.875,2025-07-11
A012,1816.9167,2025-07-11
A011,70.9167,2025-07-11
A010,414.875,2025-07-11
A009,819.5417,2025-07-11
A008,1565.5417,2025-07-11
A007,1363.5,2025-07-11
A006,439.625,2025-07-11
A005,540.8333,2025-07-11
A004,419.5417,2025-07-11
A003,467.5417,2025-07-11
A002,624.8333,2025-07-11
A001,372.9167,2025-07-11
B001,650.875,2025-07-12
B002,1490.875,2025-07-12
B003,308.7917,2025-07-12
B004,839.5833,2025-07-12
B005,857.5833,2025-07-12
B006,520.8333,2025-07-12
B007,1677.5417,2025-07-12
B008,867.5833,2025-07-12
B009,874.875,2025-07-12
B010,878.7917,2025-07-12
B011,106.7917,2025-07-12
B012,400.875,2025-07-12
B013,642.8333,2025-07-12
B014,506.75,2025-07-12
B015,1525.5833,2025-07-12
B016,82.875,2025-07-12
B017,1531.5,2025-07-12
B018,300.9167,2025-07-12
B019,1474.9167,2025-07-12
B020,475.5,2025-07-12
B021,229.5,2025-07-12
B022,547.4583,2025-07-12
B023,36.9583,2025-07-12
B024,822.875,2025-07-12
B025,1048.8333,2025-07-12
B026,350.875,2025-07-12
B027,621.4583,2025-07-12
B028,586.7917,2025-07-12
B029,1165.5417,2025-07-12
B030,1854.9167,2025-07-12
B031,1668.7917,2025-07-12
B032,491.5,2025-07-12
B033,156.7917,2025-07-12
B034,312.875,2025-07-12
B035,700.8333,2025-07-12
B036,718.8333,2025-07-12
B037,595.5,2025-07-12
B038,22.875,2025-07-12
B039,1357.5417,2025-07-12
B040,50.9167,2025-07-12
B041,336.875,2025-07-12
B042,458.9167,2025-07-12
B043,529.5,2025-07-12
B044,57.5417,2025-07-12
B045,1164.8333,2025-07-12
B046,1838.875,2025-07-12
B047,1623.4583,2025-07-12
B048,222.7917,2025-07-12
B049,411.5417,2025-07-12
B050,1643.5,2025-07-12
B051,754.8333,2025-07-12
B052,1127.0,2025-07-12
B053,91.5417,2025-07-12
B054,268.9167,2025-07-12
B055,1132.8333,2025-07-12
B056,12.9167,2025-07-12
B057,882.8333,2025-07-12
B058,615.5,2025-07-12
B059,768.9167,2025-07-12
B060,1693.5,2025-07-12
B061,191.4167,2025-07-12
B062,1587.4583,2025-07-12
B063,708.8333,2025-07-12
B064,536.75,2025-07-12
B065,636.875,2025-07-12
B066,604.8333,2025-07-12
B067,800.5417,2025-07-12
B068,771.8333,2025-07-12
B069,1.875,2025-07-12
B070,920.7917,2025-07-12
B071,250.4167,2025-07-12
B072,973.2083,2025-07-12
B073,763.7917,2025-07-12
B074,789.8333,2025-07-12
B075,835.875,2025-07-12
B076,836.5,2025-07-12
B077,843.7917,2025-07-12
B078,1284.2083,2025-07-12
B079,1434.125,2025-07-12
B080,1629.4167,2025-07-12
B081,1383.125,2025-07-12
B082,379.7917,2025-07-12
B083,343.875,2025-07-12
B084,812.625,2025-07-12
B085,1338.5,2025-07-12
B086,853.875,2025-07-12
